-2.0;-2.1649512327877516
-1.9;-2.101632463460412
-1.7999999999999998;-2.0509368454222434
-1.6999999999999997;-2.0165314283254765
-1.5999999999999996;-2.0008524302882575
-1.4999999999999996;-2.004997476607664
-1.3999999999999995;-2.028677119308262
-1.2999999999999994;-2.070227617465439
-1.1999999999999993;-2.1266844563932077
-1.0999999999999992;-2.1939136028675255
-0.9999999999999992;-2.2667951330686518
-0.8999999999999992;-2.3394517245618807
-0.7999999999999993;-2.4055126594977567
-0.6999999999999993;-2.458402517375623
-0.5999999999999993;-2.491642701266745
-0.49999999999999933;-2.499153383076545
-0.39999999999999936;-2.4755433939644664
-0.2999999999999994;-2.416376028232356
-0.19999999999999937;-2.318399655593007
-0.09999999999999937;-2.179733411134897
6.38378239159465e-16;-101722.72111967261
0.10000000000000064;-36.78562844210801
0.20000000000000065;-15.35899225988373
0.30000000000000066;-8.231458339864494
0.4000000000000007;-4.938722927215452
0.5000000000000007;-3.1454565521357316
0.6000000000000006;-2.0520850990135497
0.7000000000000006;-1.3196818546871507
0.8000000000000006;-0.7846362524433469
0.9000000000000006;-0.3608066216401749
1.0000000000000007;Деление на ноль в log_5(x)
1.1000000000000008;0.325933283903844
1.2000000000000008;0.6339354825734933
1.300000000000001;0.9343992363160997
1.400000000000001;1.2337550274083597
1.500000000000001;1.535970813309102
1.6000000000000012;1.8434519560924976
1.7000000000000013;2.1575970374438866
1.8000000000000014;2.4791494368363844
1.9000000000000015;2.808424157586915
